4037	0.004556412278710509
2625	0.003845958019340682
6634	0.003721934823415891
15	0.0031553234260584245
2398	0.00267108237013648
2328	0.002617131253537157
2470	0.0023842205688539933
5412	0.0023820335066259053
7632	0.002281121461848156
3089	0.0022616729833260453
3352	0.002229801546922114
737	0.0021832425895811215
4191	0.0021493827108931725
2237	0.0021434131260656742
3456	0.0021400983232251923
5254	0.0021179307592779973
6832	0.0020839077374494534
7553	0.0020786639036499766
2066	0.002024260606407244
1297	0.0019830055241318355
7092	0.0018967378360034738
4310	0.0018744344352668437
4712	0.001817040504943371
6774	0.0017859355361002302
762	0.0017738808796386848
6946	0.0017721108786300356
1186	0.0017563704347459803
993	0.0017087185673269215
2958	0.0016987398862014164
2657	0.0016413905909919218
4335	0.0016402250534403098
665	0.0016360033126711095
4735	0.0016311181582802552
4828	0.0016306824557172873
6006	0.0016223995238260481
4875	0.0016103568508843802
8042	0.0016017712509398105
4256	0.0015603282832242996
3537	0.0015552255840986355
7620	0.001543960536866081
3238	0.0015208177960469673
4261	0.001487042534207359
271	0.0014827442673539385
5123	0.0014631406745203256
3568	0.001462429023708625
5484	0.001454386432114032
3498	0.0014466643320364516
1549	0.001446393635310606
825	0.0014448977830487885
3084	0.0014377761063076588
2485	0.0014316257355263084
5079	0.0014147176274368445
6784	0.0014129581082674332
2871	0.0013994201655082874
2654	0.0013880242951638466
2535	0.0013868575504858483
5404	0.0013811969321735238
5459	0.0013695512664173262
8163	0.001353565335749259
2565	0.001325543699112519
4400	0.0013156483699939226
6334	0.0013136289718221248
5543	0.0013106598864632663
3562	0.0013078295002822073
4600	0.001306616671925608
2859	0.0012922121614094883
3334	0.00128600580485988
2746	0.0012710512867791473
2651	0.0012658054398444675
7809	0.001256765363518577
5022	0.0012504363724494007
3897	0.0012425846007977197
5226	0.0012262036521953237
3321	0.0012231683878926893
3034	0.0012014674247436128
2576	0.0011855390422580057
1633	0.001179807227910006
1211	0.0011733224280892046
1726	0.0011682591107482
4531	0.0011647582347099699
4040	0.0011643907449735698
7961	0.001159442654592144
5563	0.0011460887680689435
4981	0.0011444500350839936
1842	0.0011439981154398393
86	0.0011381164747468672
3005	0.0011364116501122491
1754	0.001133235212586275
5605	0.001126659175160071
2594	0.001118224639783671
7890	0.001118109457985575
3443	0.0011173535549913883
3962	0.0011164258308099218
4666	0.001110588800828954
28	0.0011081617394080193
6330	0.0011072099575089509
7214	0.0011063090994247347
3260	0.0011029693769109225
6124	0.001090014006496278
3459	0.0010818140982351344
